county	date	fips	new.cases
PINAL	2020-04-10	4021	1
PINAL	2020-04-11	4021	8
PINAL	2020-04-12	4021	17
PINAL	2020-04-13	4021	5
PINAL	2020-04-14	4021	7
PINAL	2020-04-15	4021	7
PINAL	2020-04-16	4021	15
PINAL	2020-04-17	4021	15
PINAL	2020-04-18	4021	23
PINAL	2020-04-19	4021	12
PINAL	2020-04-20	4021	9
PINAL	2020-04-21	4021	12
PINAL	2020-04-22	4021	15
PINAL	2020-04-23	4021	20
PINAL	2020-04-24	4021	14
PINAL	2020-04-25	4021	15
PINAL	2020-04-26	4021	10
PINAL	2020-04-27	4021	17
PINAL	2020-04-28	4021	6
PINAL	2020-04-29	4021	22
PINAL	2020-04-30	4021	10
PINAL	2020-05-01	4021	20
PINAL	2020-05-02	4021	18
PINAL	2020-05-03	4021	21
PINAL	2020-05-04	4021	12
PINAL	2020-05-05	4021	10
PINAL	2020-05-06	4021	19
PINAL	2020-05-07	4021	33
PINAL	2020-05-08	4021	36
PINAL	2020-05-09	4021	19
PINAL	2020-05-10	4021	15
PINAL	2020-05-11	4021	20
PINAL	2020-05-12	4021	16
PINAL	2020-05-13	4021	7
PINAL	2020-05-14	4021	7
PINAL	2020-05-15	4021	20
PINAL	2020-05-16	4021	8
PINAL	2020-05-17	4021	15
PINAL	2020-05-18	4021	9
PINAL	2020-05-19	4021	18
PINAL	2020-05-20	4021	4
PINAL	2020-05-21	4021	8
PINAL	2020-05-22	4021	17
PINAL	2020-05-23	4021	2
PINAL	2020-05-24	4021	4
PINAL	2020-05-25	4021	9
PINAL	2020-05-26	4021	2
PINAL	2020-05-27	4021	11
PINAL	2020-05-28	4021	11
PINAL	2020-05-29	4021	26
PINAL	2020-05-30	4021	23
PINAL	2020-05-31	4021	26
PINAL	2020-06-01	4021	2
PINAL	2020-06-02	4021	44
PINAL	2020-06-03	4021	31
PINAL	2020-06-04	4021	8
PINAL	2020-06-05	4021	70
PINAL	2020-06-06	4021	49
PINAL	2020-06-07	4021	45
PINAL	2020-06-08	4021	15
PINAL	2020-06-09	4021	37
PINAL	2020-06-10	4021	45
PINAL	2020-06-11	4021	72
PINAL	2020-06-12	4021	82
PINAL	2020-06-13	4021	137
PINAL	2020-06-14	4021	0
PINAL	2020-06-15	4021	68
PINAL	2020-06-16	4021	159
PINAL	2020-06-17	4021	66
PINAL	2020-06-18	4021	95
PINAL	2020-06-19	4021	242
PINAL	2020-06-20	4021	41
PINAL	2020-06-21	4021	186
PINAL	2020-06-22	4021	102
PINAL	2020-06-23	4021	245
PINAL	2020-06-24	4021	74
PINAL	2020-06-25	4021	134
PINAL	2020-06-26	4021	123
PINAL	2020-06-27	4021	119
PINAL	2020-06-28	4021	196
PINAL	2020-06-29	4021	32
PINAL	2020-06-30	4021	192
PINAL	2020-07-01	4021	203
PINAL	2020-07-02	4021	131
PINAL	2020-07-03	4021	231
PINAL	2020-07-04	4021	98
PINAL	2020-07-05	4021	154
PINAL	2020-07-06	4021	209
PINAL	2020-07-07	4021	192
PINAL	2020-07-08	4021	167
PINAL	2020-07-09	4021	197
PINAL	2020-07-10	4021	176
PINAL	2020-07-11	4021	181
PINAL	2020-07-12	4021	101
PINAL	2020-07-13	4021	13
PINAL	2020-07-14	4021	318
PINAL	2020-07-15	4021	173
PINAL	2020-07-16	4021	125
PINAL	2020-07-17	4021	177
PINAL	2020-07-18	4021	116
PINAL	2020-07-19	4021	118
PINAL	2020-07-20	4021	-3
PINAL	2020-07-21	4021	223
PINAL	2020-07-22	4021	36
PINAL	2020-07-23	4021	64
PINAL	2020-07-24	4021	240
PINAL	2020-07-25	4021	164
PINAL	2020-07-26	4021	90
PINAL	2020-07-27	4021	93
PINAL	2020-07-28	4021	94
PINAL	2020-07-29	4021	65
SANTA CRUZ	2020-03-19	4023	1
SANTA CRUZ	2020-03-20	4023	0
SANTA CRUZ	2020-03-21	4023	0
SANTA CRUZ	2020-03-22	4023	0
SANTA CRUZ	2020-03-23	4023	0
SANTA CRUZ	2020-03-24	4023	0
SANTA CRUZ	2020-03-25	4023	1
SANTA CRUZ	2020-03-26	4023	0
SANTA CRUZ	2020-03-27	4023	0
SANTA CRUZ	2020-03-28	4023	0
SANTA CRUZ	2020-03-29	4023	0
SANTA CRUZ	2020-03-30	4023	0
SANTA CRUZ	2020-03-31	4023	0
SANTA CRUZ	2020-04-01	4023	1
SANTA CRUZ	2020-04-02	4023	0
SANTA CRUZ	2020-04-03	4023	0
SANTA CRUZ	2020-04-04	4023	1
SANTA CRUZ	2020-04-05	4023	0
SANTA CRUZ	2020-04-06	4023	1
SANTA CRUZ	2020-04-07	4023	0
SANTA CRUZ	2020-04-08	4023	1
SANTA CRUZ	2020-04-09	4023	1
SANTA CRUZ	2020-04-10	4023	0
SANTA CRUZ	2020-04-11	4023	1
SANTA CRUZ	2020-04-12	4023	0
SANTA CRUZ	2020-04-13	4023	2
SANTA CRUZ	2020-04-14	4023	0
SANTA CRUZ	2020-04-15	4023	2
SANTA CRUZ	2020-04-16	4023	2
SANTA CRUZ	2020-04-17	4023	1
SANTA CRUZ	2020-04-18	4023	1
SANTA CRUZ	2020-04-19	4023	3
SANTA CRUZ	2020-04-20	4023	1
SANTA CRUZ	2020-04-21	4023	3
SANTA CRUZ	2020-04-22	4023	5
SANTA CRUZ	2020-04-23	4023	0
SANTA CRUZ	2020-04-24	4023	2
SANTA CRUZ	2020-04-25	4023	0
SANTA CRUZ	2020-04-26	4023	0
SANTA CRUZ	2020-04-27	4023	0
SANTA CRUZ	2020-04-28	4023	1
SANTA CRUZ	2020-04-29	4023	0
SANTA CRUZ	2020-04-30	4023	2
SANTA CRUZ	2020-05-01	4023	0
SANTA CRUZ	2020-05-02	4023	1
SANTA CRUZ	2020-05-03	4023	0
SANTA CRUZ	2020-05-04	4023	0
SANTA CRUZ	2020-05-05	4023	1
SANTA CRUZ	2020-05-06	4023	2
SANTA CRUZ	2020-05-07	4023	1
SANTA CRUZ	2020-05-08	4023	0
SANTA CRUZ	2020-05-09	4023	2
SANTA CRUZ	2020-05-10	4023	4
SANTA CRUZ	2020-05-11	4023	1
SANTA CRUZ	2020-05-12	4023	6
SANTA CRUZ	2020-05-13	4023	-1
SANTA CRUZ	2020-05-14	4023	12
SANTA CRUZ	2020-05-15	4023	7
SANTA CRUZ	2020-05-16	4023	3
SANTA CRUZ	2020-05-17	4023	3
SANTA CRUZ	2020-05-18	4023	3
SANTA CRUZ	2020-05-19	4023	19
SANTA CRUZ	2020-05-20	4023	5
SANTA CRUZ	2020-05-21	4023	21
SANTA CRUZ	2020-05-22	4023	8
SANTA CRUZ	2020-05-23	4023	12
SANTA CRUZ	2020-05-24	4023	26
SANTA CRUZ	2020-05-25	4023	17
SANTA CRUZ	2020-05-26	4023	1
SANTA CRUZ	2020-05-27	4023	1
SANTA CRUZ	2020-05-28	4023	37
SANTA CRUZ	2020-05-29	4023	37
SANTA CRUZ	2020-05-30	4023	35
SANTA CRUZ	2020-05-31	4023	33
SANTA CRUZ	2020-06-01	4023	0
SANTA CRUZ	2020-06-02	4023	35
SANTA CRUZ	2020-06-03	4023	95
SANTA CRUZ	2020-06-04	4023	67
SANTA CRUZ	2020-06-05	4023	13
SANTA CRUZ	2020-06-06	4023	56
SANTA CRUZ	2020-06-07	4023	38
SANTA CRUZ	2020-06-08	4023	64
SANTA CRUZ	2020-06-09	4023	35
SANTA CRUZ	2020-06-10	4023	84
SANTA CRUZ	2020-06-11	4023	97
SANTA CRUZ	2020-06-12	4023	34
SANTA CRUZ	2020-06-13	4023	79
SANTA CRUZ	2020-06-14	4023	55
SANTA CRUZ	2020-06-15	4023	67
SANTA CRUZ	2020-06-16	4023	68
SANTA CRUZ	2020-06-17	4023	0
SANTA CRUZ	2020-06-18	4023	32
SANTA CRUZ	2020-06-19	4023	48
SANTA CRUZ	2020-06-20	4023	121
SANTA CRUZ	2020-06-21	4023	70
SANTA CRUZ	2020-06-22	4023	10
SANTA CRUZ	2020-06-23	4023	42
SANTA CRUZ	2020-06-24	4023	14
SANTA CRUZ	2020-06-25	4023	49
SANTA CRUZ	2020-06-26	4023	51
SANTA CRUZ	2020-06-27	4023	30
SANTA CRUZ	2020-06-28	4023	44
SANTA CRUZ	2020-06-29	4023	5
SANTA CRUZ	2020-06-30	4023	48
SANTA CRUZ	2020-07-01	4023	42
SANTA CRUZ	2020-07-02	4023	31
SANTA CRUZ	2020-07-03	4023	42
SANTA CRUZ	2020-07-04	4023	50
SANTA CRUZ	2020-07-05	4023	38
SANTA CRUZ	2020-07-06	4023	45
SANTA CRUZ	2020-07-07	4023	19
SANTA CRUZ	2020-07-08	4023	15
SANTA CRUZ	2020-07-09	4023	33
SANTA CRUZ	2020-07-10	4023	37
SANTA CRUZ	2020-07-11	4023	37
SANTA CRUZ	2020-07-12	4023	14
SANTA CRUZ	2020-07-13	4023	2
SANTA CRUZ	2020-07-14	4023	22
SANTA CRUZ	2020-07-15	4023	18
SANTA CRUZ	2020-07-16	4023	25
SANTA CRUZ	2020-07-17	4023	19
SANTA CRUZ	2020-07-18	4023	26
SANTA CRUZ	2020-07-19	4023	28
SANTA CRUZ	2020-07-20	4023	28
SANTA CRUZ	2020-07-21	4023	30
SANTA CRUZ	2020-07-22	4023	19
SANTA CRUZ	2020-07-23	4023	23
SANTA CRUZ	2020-07-24	4023	40
SANTA CRUZ	2020-07-25	4023	32
SANTA CRUZ	2020-07-26	4023	21
SANTA CRUZ	2020-07-27	4023	5
SANTA CRUZ	2020-07-28	4023	13
SANTA CRUZ	2020-07-29	4023	8
YAVAPAI	2020-03-19	4025	1
YAVAPAI	2020-03-20	4025	0
YAVAPAI	2020-03-21	4025	0
YAVAPAI	2020-03-22	4025	2
YAVAPAI	2020-03-23	4025	0
YAVAPAI	2020-03-24	4025	0
YAVAPAI	2020-03-25	4025	1
YAVAPAI	2020-03-26	4025	1
YAVAPAI	2020-03-27	4025	4
YAVAPAI	2020-03-28	4025	4
YAVAPAI	2020-03-29	4025	-1
YAVAPAI	2020-03-30	4025	7
YAVAPAI	2020-03-31	4025	5
YAVAPAI	2020-04-01	4025	0
YAVAPAI	2020-04-02	4025	10
YAVAPAI	2020-04-03	4025	1
YAVAPAI	2020-04-04	4025	8
YAVAPAI	2020-04-05	4025	2
YAVAPAI	2020-04-06	4025	5
YAVAPAI	2020-04-07	4025	7
YAVAPAI	2020-04-08	4025	1
YAVAPAI	2020-04-09	4025	4
YAVAPAI	2020-04-10	4025	0
YAVAPAI	2020-04-11	4025	1
YAVAPAI	2020-04-12	4025	0
YAVAPAI	2020-04-13	4025	2
YAVAPAI	2020-04-14	4025	5
YAVAPAI	2020-04-15	4025	-4
YAVAPAI	2020-04-16	4025	2
YAVAPAI	2020-04-17	4025	1
YAVAPAI	2020-04-18	4025	3
YAVAPAI	2020-04-19	4025	0
YAVAPAI	2020-04-20	4025	-1
YAVAPAI	2020-04-21	4025	1
YAVAPAI	2020-04-22	4025	1
YAVAPAI	2020-04-23	4025	2
YAVAPAI	2020-04-24	4025	0
YAVAPAI	2020-04-25	4025	1
YAVAPAI	2020-04-26	4025	0
YAVAPAI	2020-04-27	4025	1
YAVAPAI	2020-04-28	4025	0
YAVAPAI	2020-04-29	4025	2
YAVAPAI	2020-04-30	4025	0
YAVAPAI	2020-05-01	4025	3
YAVAPAI	2020-05-02	4025	5
YAVAPAI	2020-05-03	4025	2
YAVAPAI	2020-05-04	4025	4
YAVAPAI	2020-05-05	4025	33
YAVAPAI	2020-05-06	4025	14
YAVAPAI	2020-05-07	4025	12
YAVAPAI	2020-05-08	4025	18
YAVAPAI	2020-05-09	4025	5
YAVAPAI	2020-05-10	4025	2
YAVAPAI	2020-05-11	4025	3
YAVAPAI	2020-05-12	4025	26
YAVAPAI	2020-05-13	4025	21
YAVAPAI	2020-05-14	4025	16
YAVAPAI	2020-05-15	4025	11
YAVAPAI	2020-05-16	4025	6
YAVAPAI	2020-05-17	4025	2
YAVAPAI	2020-05-18	4025	5
YAVAPAI	2020-05-19	4025	2
YAVAPAI	2020-05-20	4025	4
YAVAPAI	2020-05-21	4025	0
YAVAPAI	2020-05-22	4025	11
YAVAPAI	2020-05-23	4025	0
YAVAPAI	2020-05-24	4025	1
YAVAPAI	2020-05-25	4025	3
YAVAPAI	2020-05-26	4025	3
YAVAPAI	2020-05-27	4025	1
YAVAPAI	2020-05-28	4025	2
YAVAPAI	2020-05-29	4025	1
YAVAPAI	2020-05-30	4025	1
YAVAPAI	2020-05-31	4025	1
YAVAPAI	2020-06-01	4025	0
YAVAPAI	2020-06-02	4025	3
YAVAPAI	2020-06-03	4025	4
YAVAPAI	2020-06-04	4025	3
YAVAPAI	2020-06-05	4025	7
YAVAPAI	2020-06-06	4025	12
YAVAPAI	2020-06-07	4025	1
YAVAPAI	2020-06-08	4025	3
YAVAPAI	2020-06-09	4025	10
YAVAPAI	2020-06-10	4025	8
YAVAPAI	2020-06-11	4025	11
YAVAPAI	2020-06-12	4025	8
YAVAPAI	2020-06-13	4025	7
YAVAPAI	2020-06-14	4025	0
YAVAPAI	2020-06-15	4025	0
YAVAPAI	2020-06-16	4025	10
YAVAPAI	2020-06-17	4025	3
YAVAPAI	2020-06-18	4025	15
YAVAPAI	2020-06-19	4025	15
YAVAPAI	2020-06-20	4025	19
YAVAPAI	2020-06-21	4025	20
YAVAPAI	2020-06-22	4025	34
YAVAPAI	2020-06-23	4025	20
YAVAPAI	2020-06-24	4025	11
YAVAPAI	2020-06-25	4025	43
YAVAPAI	2020-06-26	4025	33
YAVAPAI	2020-06-27	4025	31
YAVAPAI	2020-06-28	4025	40
YAVAPAI	2020-06-29	4025	103
YAVAPAI	2020-06-30	4025	23
YAVAPAI	2020-07-01	4025	-3
YAVAPAI	2020-07-02	4025	62
YAVAPAI	2020-07-03	4025	8
YAVAPAI	2020-07-04	4025	20
YAVAPAI	2020-07-05	4025	48
YAVAPAI	2020-07-06	4025	44
YAVAPAI	2020-07-07	4025	26
YAVAPAI	2020-07-08	4025	42
YAVAPAI	2020-07-09	4025	15
YAVAPAI	2020-07-10	4025	14
YAVAPAI	2020-07-11	4025	12
YAVAPAI	2020-07-12	4025	41
YAVAPAI	2020-07-13	4025	44
YAVAPAI	2020-07-14	4025	34
YAVAPAI	2020-07-15	4025	43
YAVAPAI	2020-07-16	4025	39
YAVAPAI	2020-07-17	4025	46
YAVAPAI	2020-07-18	4025	6
YAVAPAI	2020-07-19	4025	40
YAVAPAI	2020-07-20	4025	47
YAVAPAI	2020-07-21	4025	27
YAVAPAI	2020-07-22	4025	23
YAVAPAI	2020-07-23	4025	36
YAVAPAI	2020-07-24	4025	26
YAVAPAI	2020-07-25	4025	5
YAVAPAI	2020-07-26	4025	28
YAVAPAI	2020-07-27	4025	46
YAVAPAI	2020-07-28	4025	34
YAVAPAI	2020-07-29	4025	34
YUMA	2020-03-20	4027	1
YUMA	2020-03-21	4027	0
YUMA	2020-03-22	4027	0
YUMA	2020-03-23	4027	0
YUMA	2020-03-24	4027	1
YUMA	2020-03-25	4027	1
YUMA	2020-03-26	4027	1
YUMA	2020-03-27	4027	0
YUMA	2020-03-28	4027	0
YUMA	2020-03-29	4027	5
YUMA	2020-03-30	4027	3
YUMA	2020-03-31	4027	0
YUMA	2020-04-01	4027	0
YUMA	2020-04-02	4027	1
YUMA	2020-04-03	4027	0
YUMA	2020-04-04	4027	1
YUMA	2020-04-05	4027	-1
YUMA	2020-04-06	4027	2
YUMA	2020-04-07	4027	0
YUMA	2020-04-08	4027	-1
YUMA	2020-04-09	4027	1
YUMA	2020-04-10	4027	1
YUMA	2020-04-11	4027	-1
YUMA	2020-04-12	4027	2
YUMA	2020-04-13	4027	0
YUMA	2020-04-14	4027	0
YUMA	2020-04-15	4027	1
YUMA	2020-04-16	4027	3
YUMA	2020-04-17	4027	2
YUMA	2020-04-18	4027	1
YUMA	2020-04-19	4027	1
YUMA	2020-04-20	4027	2
YUMA	2020-04-21	4027	0
YUMA	2020-04-22	4027	1
YUMA	2020-04-23	4027	11
YUMA	2020-04-24	4027	3
YUMA	2020-04-25	4027	5
YUMA	2020-04-26	4027	4
YUMA	2020-04-27	4027	2
YUMA	2020-04-28	4027	7
YUMA	2020-04-29	4027	5
YUMA	2020-04-30	4027	13
YUMA	2020-05-01	4027	4
YUMA	2020-05-02	4027	7
YUMA	2020-05-03	4027	9
YUMA	2020-05-04	4027	12
YUMA	2020-05-05	4027	5
YUMA	2020-05-06	4027	19
YUMA	2020-05-07	4027	14
YUMA	2020-05-08	4027	11
YUMA	2020-05-09	4027	17
YUMA	2020-05-10	4027	15
YUMA	2020-05-11	4027	5
YUMA	2020-05-12	4027	11
YUMA	2020-05-13	4027	36
YUMA	2020-05-14	4027	42
YUMA	2020-05-15	4027	25
YUMA	2020-05-16	4027	18
YUMA	2020-05-17	4027	27
YUMA	2020-05-18	4027	50
YUMA	2020-05-19	4027	28
YUMA	2020-05-20	4027	17
YUMA	2020-05-21	4027	25
YUMA	2020-05-22	4027	17
YUMA	2020-05-23	4027	98
YUMA	2020-05-24	4027	42
YUMA	2020-05-25	4027	24
YUMA	2020-05-26	4027	61
YUMA	2020-05-27	4027	65
YUMA	2020-05-28	4027	40
YUMA	2020-05-29	4027	107
YUMA	2020-05-30	4027	50
YUMA	2020-05-31	4027	126
YUMA	2020-06-01	4027	26
YUMA	2020-06-02	4027	144
YUMA	2020-06-03	4027	112
YUMA	2020-06-04	4027	123
YUMA	2020-06-05	4027	198
YUMA	2020-06-06	4027	142
YUMA	2020-06-07	4027	281
YUMA	2020-06-08	4027	126
YUMA	2020-06-09	4027	121
YUMA	2020-06-10	4027	61
YUMA	2020-06-11	4027	147
YUMA	2020-06-12	4027	376
YUMA	2020-06-13	4027	182
YUMA	2020-06-14	4027	135
YUMA	2020-06-15	4027	125
YUMA	2020-06-16	4027	63
YUMA	2020-06-17	4027	170
YUMA	2020-06-18	4027	237
YUMA	2020-06-19	4027	204
YUMA	2020-06-20	4027	325
YUMA	2020-06-21	4027	201
YUMA	2020-06-22	4027	152
YUMA	2020-06-23	4027	184
YUMA	2020-06-24	4027	191
YUMA	2020-06-25	4027	233
YUMA	2020-06-26	4027	160
YUMA	2020-06-27	4027	156
YUMA	2020-06-28	4027	113
YUMA	2020-06-29	4027	102
YUMA	2020-06-30	4027	330
YUMA	2020-07-01	4027	273
YUMA	2020-07-02	4027	185
YUMA	2020-07-03	4027	155
YUMA	2020-07-04	4027	224
YUMA	2020-07-05	4027	284
YUMA	2020-07-06	4027	99
YUMA	2020-07-07	4027	168
YUMA	2020-07-08	4027	167
YUMA	2020-07-09	4027	124
YUMA	2020-07-10	4027	95
YUMA	2020-07-11	4027	149
YUMA	2020-07-12	4027	162
YUMA	2020-07-13	4027	82
YUMA	2020-07-14	4027	239
YUMA	2020-07-15	4027	223
YUMA	2020-07-16	4027	101
YUMA	2020-07-17	4027	88
YUMA	2020-07-18	4027	51
YUMA	2020-07-19	4027	207
YUMA	2020-07-20	4027	77
YUMA	2020-07-21	4027	294
YUMA	2020-07-22	4027	46
YUMA	2020-07-23	4027	82
YUMA	2020-07-24	4027	136
YUMA	2020-07-25	4027	211
YUMA	2020-07-26	4027	152
YUMA	2020-07-27	4027	147
YUMA	2020-07-28	4027	128
YUMA	2020-07-29	4027	97
